"name","type","root","x","y"
"stele","layer_diameter","root1",10,0.132635968781461
"stele","layer_diameter","root1",11,0.13139296152028
"stele","layer_diameter","root1",12,0.142316259653408
"stele","layer_diameter","root1",13,0.192429113896437
"stele","layer_diameter","root1",14,0.168770491667185
"stele","layer_diameter","root1",15,0.173819121141287
"stele","layer_diameter","root1",16,0.183756265592739
"stele","layer_diameter","root1",17,0.17096644087478
"stele","layer_diameter","root1",18,0.163040057887506
"stele","layer_diameter","root1",19,0.178328903975113
"stele","layer_diameter","root1",20,0.149681936802293
"stele","layer_diameter","root1",21,0.19026737277904
"stele","layer_diameter","root1",22,0.191674510565437
"stele","layer_diameter","root1",23,0.194861930994539
"stele","layer_diameter","root1",24,0.150983142379812
"stele","layer_diameter","root1",25,0.205367301262505
"stele","layer_diameter","root1",26,0.443111973115756
"stele","layer_diameter","root1",27,0.237769308673935
"stele","layer_diameter","root1",28,0.319132779806336
"stele","layer_diameter","root1",29,0.629996341966928
"stele","layer_diameter","root1",30,0.454557939643722
"cortex","n_layers","root1",0,3
"cortex","n_layers","root1",1,4
"cortex","n_layers","root1",2,3
"cortex","n_layers","root1",3,3
"cortex","n_layers","root1",4,3
"cortex","n_layers","root1",5,3
"cortex","n_layers","root1",6,3
"cortex","n_layers","root1",7,3
"cortex","n_layers","root1",8,2
"cortex","n_layers","root1",9,3
"cortex","n_layers","root1",10,2
"cortex","n_layers","root1",11,3
"cortex","n_layers","root1",12,3
"cortex","n_layers","root1",13,3
"cortex","n_layers","root1",14,3
"cortex","n_layers","root1",15,3
"cortex","n_layers","root1",16,3
"cortex","n_layers","root1",17,2
"cortex","n_layers","root1",18,2
"cortex","n_layers","root1",19,3
"cortex","n_layers","root1",20,2
"cortex","n_layers","root1",21,3
"cortex","n_layers","root1",22,2
"cortex","n_layers","root1",23,1
"cortex","n_layers","root1",24,2
"cortex","n_layers","root1",25,2
"cortex","n_layers","root1",26,3
"cortex","n_layers","root1",27,1
"cortex","n_layers","root1",28,2
"cortex","n_layers","root1",29,3
"cortex","n_layers","root1",30,3
"phloem","n_layers","root1",0,0
"phloem","n_layers","root1",1,0
"phloem","n_layers","root1",2,0
"phloem","n_layers","root1",3,0
"phloem","n_layers","root1",4,0
"phloem","n_layers","root1",5,0
"phloem","n_layers","root1",6,0
"phloem","n_layers","root1",7,0
"phloem","n_layers","root1",8,1
"phloem","n_layers","root1",9,1
"phloem","n_layers","root1",10,1
"phloem","n_layers","root1",11,1
"phloem","n_layers","root1",12,1
"phloem","n_layers","root1",13,1
"phloem","n_layers","root1",14,1
"phloem","n_layers","root1",15,1
"phloem","n_layers","root1",16,1
"phloem","n_layers","root1",17,2
"phloem","n_layers","root1",18,1
"phloem","n_layers","root1",19,1
"phloem","n_layers","root1",20,1
"phloem","n_layers","root1",21,4
"phloem","n_layers","root1",22,2
"phloem","n_layers","root1",23,1
"phloem","n_layers","root1",24,2
"phloem","n_layers","root1",25,3
"phloem","n_layers","root1",26,2
"phloem","n_layers","root1",27,7
"phloem","n_layers","root1",28,5
"phloem","n_layers","root1",29,4
"phloem","n_layers","root1",30,8
"phloem","proportion","root1",0,0
"phloem","proportion","root1",1,0
"phloem","proportion","root1",2,0
"phloem","proportion","root1",3,0
"phloem","proportion","root1",4,0
"phloem","proportion","root1",5,0
"phloem","proportion","root1",6,0
"phloem","proportion","root1",7,0
"phloem","proportion","root1",8,0.0987208169146137
"phloem","proportion","root1",9,0.133293383411132
"phloem","proportion","root1",10,0.156575377089867
"phloem","proportion","root1",11,0.116678948607865
"phloem","proportion","root1",12,0.157968902776001
"phloem","proportion","root1",13,0.145047260508545
"phloem","proportion","root1",14,0.16396911826281
"phloem","proportion","root1",15,0.180463444283001
"phloem","proportion","root1",16,0.0998277443230671
"phloem","proportion","root1",17,0.102803981164591
"phloem","proportion","root1",18,0.106130105552028
"phloem","proportion","root1",19,0.193785972998068
"phloem","proportion","root1",20,0.156816499179033
"phloem","proportion","root1",21,0.102753803376632
"phloem","proportion","root1",22,0.239534785994229
"phloem","proportion","root1",23,0.0982091137549634
"phloem","proportion","root1",24,0.134082321256948
"phloem","proportion","root1",25,0.207389375068549
"phloem","proportion","root1",26,0.141623896353294
"phloem","proportion","root1",27,0.152559021026201
"phloem","proportion","root1",28,0.1644289632355
"phloem","proportion","root1",29,0.17228735195497
"phloem","proportion","root1",30,0.169950295252686
"phloem","cell_diameter","root1",0,0.0105609321605099
"phloem","cell_diameter","root1",1,0.00773676462058809
"phloem","cell_diameter","root1",2,0.00523940170187372
"phloem","cell_diameter","root1",3,0.00748593219170218
"phloem","cell_diameter","root1",4,0.0083274928306086
"phloem","cell_diameter","root1",5,0.00787550864989493
"phloem","cell_diameter","root1",6,0.0113653124468595
"phloem","cell_diameter","root1",7,0.0101577495283069
"phloem","cell_diameter","root1",8,0.00748422979635035
"phloem","cell_diameter","root1",9,0.00955604583736681
"phloem","cell_diameter","root1",10,0.0100469072779767
"phloem","cell_diameter","root1",11,0.0110747959351593
"phloem","cell_diameter","root1",12,0.0106789354115513
"phloem","cell_diameter","root1",13,0.00273042965550425
"phloem","cell_diameter","root1",14,0.0091943171279524
"phloem","cell_diameter","root1",15,0.00739411203940096
"phloem","cell_diameter","root1",16,0.0067159368791018
"phloem","cell_diameter","root1",17,0.0067217980154683
"phloem","cell_diameter","root1",18,0.00543772857512537
"phloem","cell_diameter","root1",19,0.00447685593481551
"phloem","cell_diameter","root1",20,0.00517159344096237
"phloem","cell_diameter","root1",21,0.00661425783613095
"phloem","cell_diameter","root1",22,0.00951600200875212
"phloem","cell_diameter","root1",23,0.0122540000103678
"phloem","cell_diameter","root1",24,0.00683033945493513
"phloem","cell_diameter","root1",25,0.00809886635459803
"phloem","cell_diameter","root1",26,0.00564492980779076
