"name","type","root","x","y"
"stele","layer_diameter","root1",10,0.130185164497011
"stele","layer_diameter","root1",11,0.152632145396636
"stele","layer_diameter","root1",12,0.148433088422963
"stele","layer_diameter","root1",13,0.111274849202324
"stele","layer_diameter","root1",14,0.156891275190395
"stele","layer_diameter","root1",15,0.204975996132855
"stele","layer_diameter","root1",16,0.158598837544649
"stele","layer_diameter","root1",17,0.175548361978193
"stele","layer_diameter","root1",18,0.189979173026628
"stele","layer_diameter","root1",19,0.202352936304915
"stele","layer_diameter","root1",20,0.180611751053668
"stele","layer_diameter","root1",21,0.17664055599875
"stele","layer_diameter","root1",22,0.189112207878682
"stele","layer_diameter","root1",23,0.170662929454563
"stele","layer_diameter","root1",24,0.220385730657015
"stele","layer_diameter","root1",25,0.208756152067957
"stele","layer_diameter","root1",26,0.362920291814754
"stele","layer_diameter","root1",27,0.338401292452727
"stele","layer_diameter","root1",28,0.576396946850437
"stele","layer_diameter","root1",29,0.482546158663104
"stele","layer_diameter","root1",30,0.74719996411144
"cortex","n_layers","root1",0,3
"cortex","n_layers","root1",1,3
"cortex","n_layers","root1",2,3
"cortex","n_layers","root1",3,3
"cortex","n_layers","root1",4,4
"cortex","n_layers","root1",5,4
"cortex","n_layers","root1",6,3
"cortex","n_layers","root1",7,4
"cortex","n_layers","root1",8,3
"cortex","n_layers","root1",9,3
"cortex","n_layers","root1",10,3
"cortex","n_layers","root1",11,2
"cortex","n_layers","root1",12,3
"cortex","n_layers","root1",13,3
"cortex","n_layers","root1",14,2
"cortex","n_layers","root1",15,3
"cortex","n_layers","root1",16,2
"cortex","n_layers","root1",17,2
"cortex","n_layers","root1",18,2
"cortex","n_layers","root1",19,2
"cortex","n_layers","root1",20,2
"cortex","n_layers","root1",21,2
"cortex","n_layers","root1",22,3
"cortex","n_layers","root1",23,2
"cortex","n_layers","root1",24,3
"cortex","n_layers","root1",25,2
"cortex","n_layers","root1",26,2
"cortex","n_layers","root1",27,2
"cortex","n_layers","root1",28,3
"cortex","n_layers","root1",29,1
"cortex","n_layers","root1",30,3
"phloem","n_layers","root1",0,0
"phloem","n_layers","root1",1,0
"phloem","n_layers","root1",2,0
"phloem","n_layers","root1",3,0
"phloem","n_layers","root1",4,0
"phloem","n_layers","root1",5,0
"phloem","n_layers","root1",6,0
"phloem","n_layers","root1",7,0
"phloem","n_layers","root1",8,1
"phloem","n_layers","root1",9,1
"phloem","n_layers","root1",10,1
"phloem","n_layers","root1",11,1
"phloem","n_layers","root1",12,1
"phloem","n_layers","root1",13,1
"phloem","n_layers","root1",14,1
"phloem","n_layers","root1",15,1
"phloem","n_layers","root1",16,1
"phloem","n_layers","root1",17,1
"phloem","n_layers","root1",18,1
"phloem","n_layers","root1",19,1
"phloem","n_layers","root1",20,2
"phloem","n_layers","root1",21,2
"phloem","n_layers","root1",22,1
"phloem","n_layers","root1",23,2
"phloem","n_layers","root1",24,2
"phloem","n_layers","root1",25,2
"phloem","n_layers","root1",26,3
"phloem","n_layers","root1",27,4
"phloem","n_layers","root1",28,4
"phloem","n_layers","root1",29,5
"phloem","n_layers","root1",30,6
"phloem","proportion","root1",0,0
"phloem","proportion","root1",1,0
"phloem","proportion","root1",2,0
"phloem","proportion","root1",3,0
"phloem","proportion","root1",4,0
"phloem","proportion","root1",5,0
"phloem","proportion","root1",6,0
"phloem","proportion","root1",7,0
"phloem","proportion","root1",8,0.119889864753039
"phloem","proportion","root1",9,0.0735209461006853
"phloem","proportion","root1",10,0.121258982995024
"phloem","proportion","root1",11,0.166802866734593
"phloem","proportion","root1",12,0.146968901658238
"phloem","proportion","root1",13,0.122053578083649
"phloem","proportion","root1",14,0.157236136568405
"phloem","proportion","root1",15,0.10599451570689
"phloem","proportion","root1",16,0.160075314696442
"phloem","proportion","root1",17,0.138026615262678
"phloem","proportion","root1",18,0.108264147414603
"phloem","proportion","root1",19,0.180659690565754
"phloem","proportion","root1",20,0.131097394212563
"phloem","proportion","root1",21,0.140421500403198
"phloem","proportion","root1",22,0.179297800710444
"phloem","proportion","root1",23,0.128262813940119
"phloem","proportion","root1",24,0.218875928396814
"phloem","proportion","root1",25,0.206261644118639
"phloem","proportion","root1",26,0.153997966477825
"phloem","proportion","root1",27,0.190758976724774
"phloem","proportion","root1",28,0.249548480670153
"phloem","proportion","root1",29,0.165264569749049
"phloem","proportion","root1",30,0.14344628255801
"phloem","cell_diameter","root1",0,0.00561125531648591
"phloem","cell_diameter","root1",1,0.00963180858768886
"phloem","cell_diameter","root1",2,0.00521554528505936
"phloem","cell_diameter","root1",3,0.00844026733688373
"phloem","cell_diameter","root1",4,0.00900724737550561
"phloem","cell_diameter","root1",5,0.0120096026272385
"phloem","cell_diameter","root1",6,0.00829365608804102
"phloem","cell_diameter","root1",7,0.00622163097838095
"phloem","cell_diameter","root1",8,0.00299326987699701
"phloem","cell_diameter","root1",9,0.00630352648049443
"phloem","cell_diameter","root1",10,0.00673403711888585
"phloem","cell_diameter","root1",11,0.00881443807126631
"phloem","cell_diameter","root1",12,0.00531843189436382
"phloem","cell_diameter","root1",13,0.0113139987066895
"phloem","cell_diameter","root1",14,0.00788858147521597
"phloem","cell_diameter","root1",15,0.00407489542333655
"phloem","cell_diameter","root1",16,0.00804275712904878
"phloem","cell_diameter","root1",17,0.00420846031755679
"phloem","cell_diameter","root1",18,0.00875144409293655
"phloem","cell_diameter","root1",19,0.0087319155961844
"phloem","cell_diameter","root1",20,0.010290862241269
"phloem","cell_diameter","root1",21,0.00926796514750622
"phloem","cell_diameter","root1",22,0.00748599161668008
"phloem","cell_diameter","root1",23,0.00994525666751299
"phloem","cell_diameter","root1",24,0.00749897320698796
"phloem","cell_diameter","root1",25,0.0114209664469326
"phloem","cell_diameter","root1",26,0.00313596192151831
